study_id,team_id,study,alpha,tstat,se,precision,sample_size,weight,year_data,year_publication,country,depvar_individual_funds,depvar_equalw_funds,depvar_valuew_funds,depvar_net_returns,depvar_gross_returns,data_cross_section,data_longitudal,data_midyear,database_default,database_cst,database_cisdm,database_handcollect,database_other,number_of_databases,market_developed,market_world,market_bull,market_bear,strategy_all,strategy_equity,strategy_events,strategy_relative_value,strategy_global,strategy_fund_of_funds,strategy_multi,strategy_other,method_iv,model_1factor,model_3factor,model_4factor,model_7factor,model_uncertainty,model_asset_based,model_other,survivorship_treated,backfilling_treated,publication_year,citations,impact_factor,top3,top5,reference,alpha_m,alpha_y,alpha_q,t_stat,t_hetero_std,aux_ts_all,se_monthly,starty,endy,n_obs_tot,n_time_series,n_cross_section,depvar_index,depvar_portfolio,market_development,fund_old,fund_young,fund_small,fund_large,lockup_restriction,country.1,market_recession,market_growth,alpha_monthly,data_monthly,method_ols,method_gmm,method_other
2,7,Bali et al. (2013),0.45,4.12,0.10922330097087378,9.155555555555557,204.0,0.09090909090909091,2003.0,2013,Global funds,0,1,0,1,0,1,0,2.6390573296152584,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2.5649493574615367,2.3136349291806306,4.954,0,0,"Bali, T.G., Brown, S.J. & K.O. Demirtas (2013): Do Hedge Funds Outperform Stocks and Bonds? Management Science 59(8): 1887-1903.",0.45,,,4.12,,,,1994,2011,,204.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
2,7,Bali et al. (2013),0.47,4.54,0.10352422907488987,9.659574468085106,204.0,0.09090909090909091,2003.0,2013,Global funds,0,1,0,1,0,1,0,2.6390573296152584,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2.5649493574615367,2.3136349291806306,4.954,0,0,"Bali, T.G., Brown, S.J. & K.O. Demirtas (2013): Do Hedge Funds Outperform Stocks and Bonds? Management Science 59(8): 1887-1903.",0.47,,,4.54,,,,1994,2011,,204.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
2,7,Bali et al. (2013),0.25,2.32,0.10775862068965518,9.28,204.0,0.09090909090909091,2003.0,2013,Global funds,0,1,0,1,0,1,0,2.6390573296152584,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2.5649493574615367,2.3136349291806306,4.954,0,0,"Bali, T.G., Brown, S.J. & K.O. Demirtas (2013): Do Hedge Funds Outperform Stocks and Bonds? Management Science 59(8): 1887-1903.",0.25,,,2.32,,,,1994,2011,,204.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
2,7,Bali et al. (2013),0.49,5.11,0.0958904109589041,10.428571428571429,204.0,0.09090909090909091,2003.0,2013,Global funds,0,1,0,1,0,1,0,2.6390573296152584,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,2.5649493574615367,2.3136349291806306,4.954,0,0,"Bali, T.G., Brown, S.J. & K.O. Demirtas (2013): Do Hedge Funds Outperform Stocks and Bonds? Management Science 59(8): 1887-1903.",0.49,,,5.11,,,,1994,2011,,204.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
2,7,Bali et al. (2013),0.61,5.58,0.1093189964157706,9.147540983606557,204.0,0.09090909090909091,2003.0,2013,Global funds,0,1,0,1,0,1,0,2.6390573296152584,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2.5649493574615367,2.3136349291806306,4.954,0,0,"Bali, T.G., Brown, S.J. & K.O. Demirtas (2013): Do Hedge Funds Outperform Stocks and Bonds? Management Science 59(8): 1887-1903.",0.61,,,5.58,,,,1994,2011,,204.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
2,7,Bali et al. (2013),0.87,5.25,0.1657142857142857,6.03448275862069,204.0,0.09090909090909091,2003.0,2013,Global funds,0,1,0,1,0,1,0,2.6390573296152584,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2.5649493574615367,2.3136349291806306,4.954,0,0,"Bali, T.G., Brown, S.J. & K.O. Demirtas (2013): Do Hedge Funds Outperform Stocks and Bonds? Management Science 59(8): 1887-1903.",0.87,,,5.25,,,,1994,2011,,204.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
2,7,Bali et al. (2013),0.6,6.9,0.08695652173913043,11.5,204.0,0.09090909090909091,2003.0,2013,Global funds,0,1,0,1,0,1,0,2.6390573296152584,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2.5649493574615367,2.3136349291806306,4.954,0,0,"Bali, T.G., Brown, S.J. & K.O. Demirtas (2013): Do Hedge Funds Outperform Stocks and Bonds? Management Science 59(8): 1887-1903.",0.6,,,6.9,,,,1994,2011,,204.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
3,21,Fung & Hsieh (2004a),0.477,3.7265624999999996,0.128,7.8125,108.0,0.045454545454545456,1998.5,2004,Global funds,0,1,0,1,0,1,0,2.2512917986064953,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1.3862943611198906,4.1501646323197905,1.521,0,0,"Fung, W. & D.A. Hsieh (2004a): Hedge Fund Benchmarks: A Risk-Based Approach. Financial Analysts Journal 60(5): 65-80.",0.477,,,,,,0.128,1994,2002,,108.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
3,21,Fung & Hsieh (2004a),0.192,1.0909090909090908,0.17600000000000002,5.681818181818182,57.0,0.045454545454545456,1996.5,2004,Global funds,0,1,0,1,0,1,0,2.0149030205422647,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1.3862943611198906,4.1501646323197905,1.521,0,0,"Fung, W. & D.A. Hsieh (2004a): Hedge Fund Benchmarks: A Risk-Based Approach. Financial Analysts Journal 60(5): 65-80.",0.192,,,,,,0.17600000000000002,1994,1998,,57.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
3,21,Fung & Hsieh (2004a),0.212,1.593984962406015,0.133,7.518796992481203,33.0,0.045454545454545456,2001.5,2004,Global funds,0,1,0,1,0,1,0,2.5257286443082556,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1.3862943611198906,4.1501646323197905,1.521,0,0,"Fung, W. & D.A. Hsieh (2004a): Hedge Fund Benchmarks: A Risk-Based Approach. Financial Analysts Journal 60(5): 65-80.",0.212,,,,,,0.133,2000,2002,,33.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
3,21,Fung & Hsieh (2004a),0.66,6.470588235294118,0.10200000000000001,9.80392156862745,108.0,0.045454545454545456,1998.5,2004,Global funds,0,1,0,1,0,1,0,2.2512917986064953,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.3862943611198906,4.1501646323197905,1.521,0,0,"Fung, W. & D.A. Hsieh (2004a): Hedge Fund Benchmarks: A Risk-Based Approach. Financial Analysts Journal 60(5): 65-80.",0.66,,,,,,0.10200000000000001,1994,2002,,108.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
3,21,Fung & Hsieh (2004a),0.73,3.8219895287958114,0.191,5.2356020942408374,108.0,0.045454545454545456,1998.5,2004,Global funds,0,0,1,1,0,1,0,2.2512917986064953,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.3862943611198906,4.1501646323197905,1.521,0,0,"Fung, W. & D.A. Hsieh (2004a): Hedge Fund Benchmarks: A Risk-Based Approach. Financial Analysts Journal 60(5): 65-80.",0.73,,,,,,0.191,1994,2002,,108.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
3,21,Fung & Hsieh (2004a),0.7799999999999999,7.799999999999999,0.1,10.0,108.0,0.045454545454545456,1998.5,2004,Global funds,0,1,0,1,0,1,0,2.2512917986064953,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.3862943611198906,4.1501646323197905,1.521,0,0,"Fung, W. & D.A. Hsieh (2004a): Hedge Fund Benchmarks: A Risk-Based Approach. Financial Analysts Journal 60(5): 65-80.",0.7799999999999999,,,,,,0.1,1994,2002,,108.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
3,21,Fung & Hsieh (2004a),0.942,10.239130434782608,0.092,10.869565217391305,108.0,0.045454545454545456,1998.5,2004,Global funds,0,1,0,1,0,1,0,2.2512917986064953,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.3862943611198906,4.1501646323197905,1.521,0,0,"Fung, W. & D.A. Hsieh (2004a): Hedge Fund Benchmarks: A Risk-Based Approach. Financial Analysts Journal 60(5): 65-80.",0.942,,,,,,0.092,1994,2002,,108.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
3,21,Fung & Hsieh (2004a),0.5499999999999999,4.166666666666666,0.132,7.575757575757575,57.0,0.045454545454545456,1996.5,2004,Global funds,0,1,0,1,0,1,0,2.0149030205422647,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.3862943611198906,4.1501646323197905,1.521,0,0,"Fung, W. & D.A. Hsieh (2004a): Hedge Fund Benchmarks: A Risk-Based Approach. Financial Analysts Journal 60(5): 65-80.",0.5499999999999999,,,,,,0.132,1994,1998,,57.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
3,21,Fung & Hsieh (2004a),0.628,4.331034482758621,0.145,6.8965517241379315,57.0,0.045454545454545456,1996.5,2004,Global funds,0,1,0,1,0,1,0,2.0149030205422647,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.3862943611198906,4.1501646323197905,1.521,0,0,"Fung, W. & D.A. Hsieh (2004a): Hedge Fund Benchmarks: A Risk-Based Approach. Financial Analysts Journal 60(5): 65-80.",0.628,,,,,,0.145,1994,1998,,57.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
3,21,Fung & Hsieh (2004a),0.847,6.13768115942029,0.13799999999999998,7.246376811594204,57.0,0.045454545454545456,1996.5,2004,Global funds,0,1,0,1,0,1,0,2.0149030205422647,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.3862943611198906,4.1501646323197905,1.521,0,0,"Fung, W. & D.A. Hsieh (2004a): Hedge Fund Benchmarks: A Risk-Based Approach. Financial Analysts Journal 60(5): 65-80.",0.847,,,,,,0.13799999999999998,1994,1998,,57.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
3,21,Fung & Hsieh (2004a),0.40299999999999997,2.7986111111111107,0.14400000000000002,6.944444444444444,33.0,0.045454545454545456,2001.5,2004,Global funds,0,1,0,1,0,1,0,2.5257286443082556,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.3862943611198906,4.1501646323197905,1.521,0,0,"Fung, W. & D.A. Hsieh (2004a): Hedge Fund Benchmarks: A Risk-Based Approach. Financial Analysts Journal 60(5): 65-80.",0.40299999999999997,,,,,,0.14400000000000002,2000,2002,,33.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
3,21,Fung & Hsieh (2004a),0.507,4.370689655172414,0.116,8.620689655172413,33.0,0.045454545454545456,2001.5,2004,Global funds,0,1,0,1,0,1,0,2.5257286443082556,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.3862943611198906,4.1501646323197905,1.521,0,0,"Fung, W. & D.A. Hsieh (2004a): Hedge Fund Benchmarks: A Risk-Based Approach. Financial Analysts Journal 60(5): 65-80.",0.507,,,,,,0.116,2000,2002,,33.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
3,21,Fung & Hsieh (2004a),0.5760000000000001,5.485714285714287,0.105,9.523809523809524,33.0,0.045454545454545456,2001.5,2004,Global funds,0,1,0,1,0,1,0,2.5257286443082556,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.3862943611198906,4.1501646323197905,1.521,0,0,"Fung, W. & D.A. Hsieh (2004a): Hedge Fund Benchmarks: A Risk-Based Approach. Financial Analysts Journal 60(5): 65-80.",0.5760000000000001,,,,,,0.105,2000,2002,,33.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
3,21,Fung & Hsieh (2004a),0.488,2.3127962085308056,0.211,4.739336492890995,44.0,0.045454545454545456,1997.0,2004,Global funds,0,1,0,1,0,1,0,2.0794415416798357,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1.3862943611198906,4.1501646323197905,1.521,0,0,"Fung, W. & D.A. Hsieh (2004a): Hedge Fund Benchmarks: A Risk-Based Approach. Financial Analysts Journal 60(5): 65-80.",0.488,,,,,,0.211,1995,1998,,44.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
3,21,Fung & Hsieh (2004a),0.594,3.433526011560694,0.173,5.780346820809249,44.0,0.045454545454545456,1997.0,2004,Global funds,0,1,0,1,0,1,0,2.0794415416798357,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.3862943611198906,4.1501646323197905,1.521,0,0,"Fung, W. & D.A. Hsieh (2004a): Hedge Fund Benchmarks: A Risk-Based Approach. Financial Analysts Journal 60(5): 65-80.",0.594,,,,,,0.173,1995,1998,,44.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
3,21,Fung & Hsieh (2004a),0.8340000000000001,4.532608695652175,0.184,5.434782608695652,44.0,0.045454545454545456,1997.0,2004,Global funds,0,1,0,1,0,1,0,2.0794415416798357,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.3862943611198906,4.1501646323197905,1.521,0,0,"Fung, W. & D.A. Hsieh (2004a): Hedge Fund Benchmarks: A Risk-Based Approach. Financial Analysts Journal 60(5): 65-80.",0.8340000000000001,,,,,,0.184,1995,1998,,44.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
3,21,Fung & Hsieh (2004a),0.967,5.525714285714285,0.17500000000000002,5.7142857142857135,44.0,0.045454545454545456,1997.0,2004,Global funds,0,1,0,1,0,1,0,2.0794415416798357,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.3862943611198906,4.1501646323197905,1.521,0,0,"Fung, W. & D.A. Hsieh (2004a): Hedge Fund Benchmarks: A Risk-Based Approach. Financial Analysts Journal 60(5): 65-80.",0.967,,,,,,0.17500000000000002,1995,1998,,44.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
3,21,Fung & Hsieh (2004a),0.21,1.1052631578947367,0.19,5.2631578947368425,33.0,0.045454545454545456,2001.5,2004,Global funds,0,1,0,1,0,1,0,2.5257286443082556,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1.3862943611198906,4.1501646323197905,1.521,0,0,"Fung, W. & D.A. Hsieh (2004a): Hedge Fund Benchmarks: A Risk-Based Approach. Financial Analysts Journal 60(5): 65-80.",0.21,,,,,,0.19,2000,2002,,33.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
3,21,Fung & Hsieh (2004a),0.4,2.23463687150838,0.179,5.58659217877095,33.0,0.045454545454545456,2001.5,2004,Global funds,0,1,0,1,0,1,0,2.5257286443082556,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.3862943611198906,4.1501646323197905,1.521,0,0,"Fung, W. & D.A. Hsieh (2004a): Hedge Fund Benchmarks: A Risk-Based Approach. Financial Analysts Journal 60(5): 65-80.",0.4,,,,,,0.179,2000,2002,,33.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
3,21,Fung & Hsieh (2004a),0.501,3.2745098039215685,0.153,6.5359477124183005,33.0,0.045454545454545456,2001.5,2004,Global funds,0,1,0,1,0,1,0,2.5257286443082556,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.3862943611198906,4.1501646323197905,1.521,0,0,"Fung, W. & D.A. Hsieh (2004a): Hedge Fund Benchmarks: A Risk-Based Approach. Financial Analysts Journal 60(5): 65-80.",0.501,,,,,,0.153,2000,2002,,33.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
3,21,Fung & Hsieh (2004a),0.5760000000000001,3.692307692307693,0.156,6.410256410256411,33.0,0.045454545454545456,2001.5,2004,Global funds,0,1,0,1,0,1,0,2.5257286443082556,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.3862943611198906,4.1501646323197905,1.521,0,0,"Fung, W. & D.A. Hsieh (2004a): Hedge Fund Benchmarks: A Risk-Based Approach. Financial Analysts Journal 60(5): 65-80.",0.5760000000000001,,,,,,0.156,2000,2002,,33.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
3,21,Fung & Hsieh (2004a),0.8619999999999999,1.070807453416149,0.805,1.2422360248447204,33.0,0.045454545454545456,2001.5,2004,Global funds,0,1,0,1,0,1,0,2.5257286443082556,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.3862943611198906,4.1501646323197905,1.521,0,0,"Fung, W. & D.A. Hsieh (2004a): Hedge Fund Benchmarks: A Risk-Based Approach. Financial Analysts Journal 60(5): 65-80.",0.8619999999999999,,,,,,0.8049999999999999,2000,2002,,33.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
4,52,Sadka (2010),0.26,2.8,0.09285714285714286,10.769230769230768,180.0,0.09090909090909091,2001.5,2010,Global funds,0,1,0,1,0,1,0,2.5257286443082556,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.302585092994046,3.4631283393926457,11.673,1,1,"Sadka, R. (2010): Liquidity risk and the cross-section of hedge-fund returns. Journal of Financial Economics 98(1): 54-71.",0.26,,,2.8,,,,1994,2008,,180.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
4,52,Sadka (2010),0.53,3.54,0.1497175141242938,6.679245283018868,180.0,0.09090909090909091,2001.5,2010,Global funds,0,1,0,1,0,1,0,2.5257286443082556,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.302585092994046,3.4631283393926457,11.673,1,1,"Sadka, R. (2010): Liquidity risk and the cross-section of hedge-fund returns. Journal of Financial Economics 98(1): 54-71.",0.53,,,3.54,,,,1994,2008,,180.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
4,52,Sadka (2010),0.38999999999999996,1.67,0.2335329341317365,4.282051282051283,180.0,0.09090909090909091,2001.5,2010,Global funds,0,1,0,1,0,1,0,2.5257286443082556,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2.302585092994046,3.4631283393926457,11.673,1,1,"Sadka, R. (2010): Liquidity risk and the cross-section of hedge-fund returns. Journal of Financial Economics 98(1): 54-71.",0.38999999999999996,,,1.67,,,,1994,2008,,180.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
4,52,Sadka (2010),0.49,7.54,0.0649867374005305,15.387755102040817,180.0,0.09090909090909091,2001.5,2010,Global funds,0,1,0,1,0,1,0,2.5257286443082556,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.302585092994046,3.4631283393926457,11.673,1,1,"Sadka, R. (2010): Liquidity risk and the cross-section of hedge-fund returns. Journal of Financial Economics 98(1): 54-71.",0.49,,,7.54,,,,1994,2008,,180.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
4,52,Sadka (2010),0.48,7.43,0.06460296096904442,15.479166666666666,180.0,0.09090909090909091,2001.5,2010,Global funds,0,1,0,1,0,1,0,2.5257286443082556,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.302585092994046,3.4631283393926457,11.673,1,1,"Sadka, R. (2010): Liquidity risk and the cross-section of hedge-fund returns. Journal of Financial Economics 98(1): 54-71.",0.48,,,7.43,,,,1994,2008,,180.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
4,52,Sadka (2010),0.38,4.92,0.07723577235772358,12.94736842105263,180.0,0.09090909090909091,2001.5,2010,Global funds,0,1,0,1,0,1,0,2.5257286443082556,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.302585092994046,3.4631283393926457,11.673,1,1,"Sadka, R. (2010): Liquidity risk and the cross-section of hedge-fund returns. Journal of Financial Economics 98(1): 54-71.",0.38,,,4.92,,,,1994,2008,,180.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
4,52,Sadka (2010),0.22999999999999998,2.29,0.10043668122270741,9.956521739130435,180.0,0.09090909090909091,2001.5,2010,Global funds,0,1,0,1,0,1,0,2.5257286443082556,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2.302585092994046,3.4631283393926457,11.673,1,1,"Sadka, R. (2010): Liquidity risk and the cross-section of hedge-fund returns. Journal of Financial Economics 98(1): 54-71.",0.22999999999999998,,,2.29,,,,1994,2008,,180.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
4,52,Sadka (2010),0.3,2.7,0.1111111111111111,9.0,180.0,0.09090909090909091,2001.5,2010,Global funds,0,1,0,1,0,1,0,2.5257286443082556,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2.302585092994046,3.4631283393926457,11.673,1,1,"Sadka, R. (2010): Liquidity risk and the cross-section of hedge-fund returns. Journal of Financial Economics 98(1): 54-71.",0.3,,,2.7,,,,1994,2008,,180.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
4,52,Sadka (2010),0.62,5.73,0.1082024432809773,9.241935483870968,180.0,0.09090909090909091,2001.5,2010,Global funds,0,1,0,1,0,1,0,2.5257286443082556,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.302585092994046,3.4631283393926457,11.673,1,1,"Sadka, R. (2010): Liquidity risk and the cross-section of hedge-fund returns. Journal of Financial Economics 98(1): 54-71.",0.62,,,5.73,,,,1994,2008,,180.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
4,52,Sadka (2010),0.51,2.55,0.2,5.0,180.0,0.09090909090909091,2001.5,2010,Global funds,0,1,0,1,0,1,0,2.5257286443082556,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2.302585092994046,3.4631283393926457,11.673,1,1,"Sadka, R. (2010): Liquidity risk and the cross-section of hedge-fund returns. Journal of Financial Economics 98(1): 54-71.",0.51,,,2.55,,,,1994,2008,,180.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
4,52,Sadka (2010),0.45999999999999996,3.19,0.14420062695924765,6.934782608695652,180.0,0.09090909090909091,2001.5,2010,Global funds,0,1,0,1,0,1,0,2.5257286443082556,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2.302585092994046,3.4631283393926457,11.673,1,1,"Sadka, R. (2010): Liquidity risk and the cross-section of hedge-fund returns. Journal of Financial Economics 98(1): 54-71.",0.45999999999999996,,,3.19,,,,1994,2008,,180.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
5,12,Buraschi et al. (2014),0.3875,4.03,0.09615384615384615,10.4,198.0,0.022222222222222223,2004.5,2014,Global funds,0,0,1,1,0,1,0,2.740840023925201,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.6390573296152584,2.772588722239781,12.8,1,1,"Buraschi, A., Kosowski, R. & F. Trojani (2014): When There Is No Place to Hide: Correlation Risk and the Cross-Section of Hedge Fund Returns. The Review of Financial Studies 27(2): 581–616.",,4.65,,4.03,,,,1996,2012,,198.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,0,1,1,0,0
5,12,Buraschi et al. (2014),0.38666666666666666,3.73,0.10366398570151922,9.64655172413793,198.0,0.022222222222222223,2004.5,2014,Global funds,0,0,1,1,0,1,0,2.740840023925201,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.6390573296152584,2.772588722239781,12.8,1,1,"Buraschi, A., Kosowski, R. & F. Trojani (2014): When There Is No Place to Hide: Correlation Risk and the Cross-Section of Hedge Fund Returns. The Review of Financial Studies 27(2): 581–616.",,4.64,,3.73,,,,1996,2012,,198.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,0,1,1,0,0
5,12,Buraschi et al. (2014),0.21083333333333332,1.9,0.11096491228070175,9.011857707509881,198.0,0.022222222222222223,2004.5,2014,Global funds,0,0,1,1,0,1,0,2.740840023925201,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.6390573296152584,2.772588722239781,12.8,1,1,"Buraschi, A., Kosowski, R. & F. Trojani (2014): When There Is No Place to Hide: Correlation Risk and the Cross-Section of Hedge Fund Returns. The Review of Financial Studies 27(2): 581–616.",,2.53,,1.9,,,,1996,2012,,198.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,0,1,1,0,0
5,12,Buraschi et al. (2014),0.17666666666666667,2.3,0.07681159420289856,13.018867924528301,198.0,0.022222222222222223,2004.5,2014,Global funds,0,0,1,1,0,1,0,2.740840023925201,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.6390573296152584,2.772588722239781,12.8,1,1,"Buraschi, A., Kosowski, R. & F. Trojani (2014): When There Is No Place to Hide: Correlation Risk and the Cross-Section of Hedge Fund Returns. The Review of Financial Studies 27(2): 581–616.",,2.12,,2.3,,,,1996,2012,,198.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,0,1,1,0,0
