"cn_id","idstudy","size","size_unwinsorized","se","se_unwinsorized","trust_index","rule_of_law","trust_rule_of_law","placebo_index","regulatory_quality","government_effectiveness","control_of_corruption","rel_size","avg_year","num_years","any_trim","OLS","FM","excess","indstock","jan","impact","cits","indep_demean","value","syst_risk","momentum","leverage_group","profitability","liquidity","volatility","price_group","mkt_char","mkt_state","information","ownership","growth","distress_group","size_group","bond_yield","mkt_return_vol","credit_gdp","gdp_pc","gdp_growth"
"Australia",15,-0.002,-0.002,0.0004716981132075,0.0004716981132075,1.02967239550019,1.71339905261993,1.76423970695892,0.26981370113155,1.3675971031189,1.8005645275116,1.8773558139801,0,7.69900000000007,2.56494935746154,0,0,0,1,0,0,0.001,4.11087386417331,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10.9899997711182,0.319330766797066,0.596196,10.4721338707858,0.806094626240341
"Australia",15,-8e-04,-8e-04,0.0014814814814815,0.0014814814814815,1.02967239550019,1.71339905261993,1.76423970695892,0.26981370113155,1.3675971031189,1.8005645275116,1.8773558139801,0,7.69900000000007,2.56494935746154,0,0,0,1,0,1,0.001,4.11087386417331,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10.9899997711182,0.319330766797066,0.596196,10.4721338707858,0.806094626240341
"Australia",15,-0.0031,-0.0031,0.0015816326530612,0.0015816326530612,1.02967239550019,1.71339905261993,1.76423970695892,0.26981370113155,1.3675971031189,1.8005645275116,1.8773558139801,0,7.69900000000007,2.56494935746154,0,0,0,1,0,0,0.001,4.11087386417331,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10.9899997711182,0.319330766797066,0.596196,10.4721338707858,0.806094626240341
"Australia",15,-0.0022,-0.0022,0.0015714285714286,0.0015714285714286,1.02967239550019,1.71339905261993,1.76423970695892,0.26981370113155,1.3675971031189,1.8005645275116,1.8773558139801,0,7.69900000000007,2.56494935746154,0,0,0,1,0,0,0.001,4.11087386417331,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10.9899997711182,0.319330766797066,0.596196,10.4721338707858,0.806094626240341
"Australia",15,-0.0029,-0.0029,0.0014572864321608,0.0014572864321608,1.02967239550019,1.71339905261993,1.76423970695892,0.26981370113155,1.3675971031189,1.8005645275116,1.8773558139801,0,7.69900000000007,2.56494935746154,0,0,0,1,0,0,0.001,4.11087386417331,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10.9899997711182,0.319330766797066,0.596196,10.4721338707858,0.806094626240341
"Australia",15,-0.004,-0.004,0.0015748031496063,0.0015748031496063,1.02967239550019,1.71339905261993,1.76423970695892,0.26981370113155,1.3675971031189,1.8005645275116,1.8773558139801,0,7.69900000000007,2.56494935746154,0,0,0,1,0,0,0.001,4.11087386417331,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10.9899997711182,0.319330766797066,0.596196,10.4721338707858,0.806094626240341
"Australia",15,-1e-04,-1e-04,0.0025,0.0025,1.02967239550019,1.71339905261993,1.76423970695892,0.26981370113155,1.3675971031189,1.8005645275116,1.8773558139801,0,7.69900000000007,2.56494935746154,0,0,0,1,0,1,0.001,4.11087386417331,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10.9899997711182,0.319330766797066,0.596196,10.4721338707858,0.806094626240341
"Australia",15,-0.0039,-0.0039,0.0016182572614108,0.0016182572614108,1.02967239550019,1.71339905261993,1.76423970695892,0.26981370113155,1.3675971031189,1.8005645275116,1.8773558139801,0,7.69900000000007,2.56494935746154,0,0,0,1,0,0,0.001,4.11087386417331,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10.9899997711182,0.319330766797066,0.596196,10.4721338707858,0.806094626240341
"Australia",15,-0.0019,-0.0019,0.000452380952381,0.000452380952381,1.02967239550019,1.71339905261993,1.76423970695892,0.26981370113155,1.3675971031189,1.8005645275116,1.8773558139801,0,7.69900000000007,2.56494935746154,0,0,0,1,0,0,0.001,4.11087386417331,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10.9899997711182,0.319330766797066,0.596196,10.4721338707858,0.806094626240341
"Australia",15,-0.0028,-0.0028,0.0015909090909091,0.0015909090909091,1.02967239550019,1.71339905261993,1.76423970695892,0.26981370113155,1.3675971031189,1.8005645275116,1.8773558139801,0,7.69900000000007,2.56494935746154,0,0,0,1,0,0,0.001,4.11087386417331,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10.9899997711182,0.319330766797066,0.596196,10.4721338707858,0.806094626240341
"Australia",15,-0.0012,-0.0012,0.0015789473684211,0.0015789473684211,1.02967239550019,1.71339905261993,1.76423970695892,0.26981370113155,1.3675971031189,1.8005645275116,1.8773558139801,0,7.69900000000007,2.56494935746154,0,0,0,1,0,0,0.001,4.11087386417331,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10.9899997711182,0.319330766797066,0.596196,10.4721338707858,0.806094626240341
"Australia",15,-0.0021,-0.0021,0.0004276985743381,0.0004276985743381,1.02967239550019,1.71339905261993,1.76423970695892,0.26981370113155,1.3675971031189,1.8005645275116,1.8773558139801,0,7.69900000000007,2.56494935746154,0,0,0,1,0,0,0.001,4.11087386417331,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10.9899997711182,0.319330766797066,0.596196,10.4721338707858,0.806094626240341
"Australia",15,-0.0031,-0.0031,0.0015736040609137,0.0015736040609137,1.02967239550019,1.71339905261993,1.76423970695892,0.26981370113155,1.3675971031189,1.8005645275116,1.8773558139801,0,7.69900000000007,2.56494935746154,0,0,0,1,0,0,0.001,4.11087386417331,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10.9899997711182,0.319330766797066,0.596196,10.4721338707858,0.806094626240341
"Australia",15,-0.0023,-0.0023,0.0015032679738562,0.0015032679738562,1.02967239550019,1.71339905261993,1.76423970695892,0.26981370113155,1.3675971031189,1.8005645275116,1.8773558139801,0,7.69900000000007,2.56494935746154,0,0,0,1,0,0,0.001,4.11087386417331,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10.9899997711182,0.319330766797066,0.596196,10.4721338707858,0.806094626240341
"Australia",15,-0.002,-0.002,0.0004149377593361,0.0004149377593361,1.02967239550019,1.71339905261993,1.76423970695892,0.26981370113155,1.3675971031189,1.8005645275116,1.8773558139801,0,7.69900000000007,2.56494935746154,0,0,0,1,0,0,0.001,4.11087386417331,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10.9899997711182,0.319330766797066,0.596196,10.4721338707858,0.806094626240341
"Belgium",8,0.01,0.01,0.0833333333333333,0.0833333333333333,-0.127804992591732,1.36694669723511,-0.174702612513426,-0.49046966295948,1.21423172950745,1.71154367923737,1.35965430736542,0,4.19900000000007,2.77258872223978,0,1,1,0,1,0,0.182,5.01063529409626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.27000045776367,0.114208983723074,0.26311,10.3060919059181,0.511406439151692
"Belgium",8,0.01,0.01,0.0555555555555556,0.0555555555555556,-0.127804992591732,1.36694669723511,-0.174702612513426,-0.49046966295948,1.21423172950745,1.71154367923737,1.35965430736542,0,4.19900000000007,2.77258872223978,0,1,1,0,1,0,0.182,5.01063529409626,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.27000045776367,0.114208983723074,0.26311,10.3060919059181,0.511406439151692
"Brazil",50,0.01,0.01,0.003968253968254,0.003968253968254,-1.00096705450956,-0.223502203822136,0.223718342636238,-0.713537568003896,0.296933323144913,-0.143133714795113,-0.0185795314610004,0,6.19900000000007,2.07944154167984,0,0,1,1,0,0,0.001,5.17614973257383,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,29.3939990997314,5.74157610535622,0.393345,9.03479341566818,-0.299111295093423
"Brazil",51,0.0052,0.0052,0.0008609271523179,0.0008609271523179,-1.00096705450956,-0.223502203822136,0.223718342636238,-0.713537568003896,0.296933323144913,-0.143133714795113,-0.0185795314610004,0,9.69900000000007,1.94591014905531,1,0,1,0,1,0,0.018,3.43398720448515,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,29.3939990997314,2.44946554303169,0.366581,8.98976975781853,-0.11508292479912
