ArticleNo,Relevant?,Strong dummy,Unsure_int,Sure,Authors,PubYear,Title,Pblshd?,Publication series name (text),Estimate,SE,t-stats,z-stats,p-value,EstimPage,Estimate.1,SE.1,t-stats.1,z-stats.1,p-value.1,Effect on DV + page (text),Shock/change in IV + page (text),EstimPreference,Multiplicator to obtain estimates in points (number),Unnamed: 25,Unnamed: 26,lagged (t-1),lagged (t-x)?,Event window start,Event window end,Length of the CAR period,day average,months (0/1),Event Start,Event End,Event_symmetry,Event_start_end_adj,Event Length,0_0,-1_0,0_1,-1_1,-3_0,0_3,-3_3,-7_0,0_7,-7_7,-14_0,0_14,-14_14,-30_0,0_30,-30_30,Type of event,Whatever comes first,Initial press annoucement,Proxy mailing date,Shareholder meeting date,13D/13G filing,Decision,Focus List,LetterDay,ThresholdReach,Objective,All,General undervaluation,Performance + governance,Governance - general,Governance - seats,Governance - rescind,Governance - renumeration,Governance - voting,Governance - other,Capital Structure,Business Strategy,Sale,Other,Outcome,Outcome - success,Outcome - unuccessful,Outvome - NA,DV (text),DV page,Market model,market-adjusted returns,FF,BHAR,Rovnice,Equal-weighted,Value-weighted,IV (text),IV page,Type of activist (text),hedge fund activism,Calpers,Other pension funds/institutions,Coalition of institutions,By individuals,Coalition/group of individuals,All.1,Group,Type of activism (text),ActivismAll,Proposals,Negotiation,Proxy,Prop_Neg/Proxy,Prop+Neg+Proxy,Litigation,ActivismOther,IV more vars,datastart_y,dataend_y,datastart_mqh,dataend_mqh,Midyear,Length,TotalObs,Daily,Monthly,Data source,Region (text),Number of countries (text),Number of firms/events,Subsample specification (text),US,Germany,Europe,Asia,Model and page (text),SE clustered/robust,SE adjustment (text),Control variables + page (text),RoA,Size,Dynamic,Estimation methodology (text),OLS,IV,Panel FE,Otherest,Impact,Cit,First year in GS,Region (text).1,Midyear.1,Concatenate,English-origin,French-origin,German-origin,Scandinavian-origin,antidirector rights,Regulatory disclosure threshold,Rule_of_Law,Cap_GDP,HHI,Sarbanes_Oxley
2.0,Rovnice,0.0,1.0,0.0,Krishnan et al,2016.0,"The second wave of hedge fund activism: The importance of reputation, clout, and expertise",1.0,Journal of Corporate Finance,-0.01,,-0.32,,,8.0,-0.01,,-0.32,,,not mentioned,,,1.0,-1.0,3.125,0.0,0.0,-10.0,10.0,21.0,,0.0,-10.0,10.0,1.0,10.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Schedule 13D filing,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"p16: Proxy Fights Initiated, Proxy fights Won, Lawsuits Initiated, Lawsuits campaigns Resulting in Board Seats, Number of Portfolio Companies in which Board Seats Held",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,"p9: CAR is either the 3-day value-weighted-market-adjusted abnormal announcement period stock return, CAR (−1, +1), or the 7-day return, CAR (−3, +3), or the 21-day period return, CAR (−10, +10),",9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,"p4: Most Active Hedge Funds, defined as those with at least 5 interventions during the most recent previous 3-year period",4,"p4: Most Active Hedge Funds, defined as those with at least 5 interventions during the most recent previous 3-year period",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not mentioned,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,2014.0,,,2012.5,,481.0,1.0,0.0,"p3: Hedge Fund Solutions (HFS), Morningstar Document Research database to search for all 13D filings",US,1.0,145,Most active hedge funds,1.0,0.0,0.0,0.0,p9: simple eq with panel FE,1.0,p9: heteroskedasticity-consistent Hedge fund-clustered standard errors,p9: β1   Hedge Funds þ β2   Market Capþ β3   ROA þ β4   Book to Market þ β5   Nasdaq‐listing þ β6   Finance Firmþ β7   Percentage of Shares Held on Filing Dateþ β8   Call Option þ β9   Put Option ,1.0,1.0,0.0,p9: These fixed effects are used to capture any year- or industry-related common effects not specifically captured by the other explanatory variables ,0.0,0.0,1.0,0.0,0.357,95.0,2015.0,US,2012.5,"US2012,5",1.0,0.0,0.0,0.0,5.0,0.05,1.603192,129.2258288673141,0.05643885610506098,1.0
2.0,Rovnice,0.0,1.0,0.0,Krishnan et al,2016.0,"The second wave of hedge fund activism: The importance of reputation, clout, and expertise",1.0,Journal of Corporate Finance,0.01,,0.24,,,8.0,0.01,,0.24,,,not mentioned,,,1.0,1.0,4.166666666666667,0.0,0.0,-1.0,1.0,3.0,,0.0,-1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Schedule 13D filing,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"p16: Proxy Fights Initiated, Proxy fights Won, Lawsuits Initiated, Lawsuits campaigns Resulting in Board Seats, Number of Portfolio Companies in which Board Seats Held",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,"p9: CAR is either the 3-day value-weighted-market-adjusted abnormal announcement period stock return, CAR (−1, +1), or the 7-day return, CAR (−3, +3), or the 21-day period return, CAR (−10, +10),",9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,"p4: Top Return Hedge Funds, defined as the ones with average 21-day announcement period abnormal returns (over and above the CRSP value-weighted index) of at least 10% and with at least 3 interventions in rolling windows of past 3 years.",4,"p4: Top Return Hedge Funds, defined as the ones with average 21-day announcement period abnormal returns (over and above the CRSP value-weighted index) of at least 10% and with at least 3 interventions in rolling windows of past 3 years.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not mentioned,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,2014.0,,,2012.5,,481.0,1.0,0.0,"p3: Hedge Fund Solutions (HFS), Morningstar Document Research database to search for all 13D filings",US,1.0,69,Top return hedge funds,1.0,0.0,0.0,0.0,p9: simple eq with panel FE,1.0,p9: heteroskedasticity-consistent Hedge fund-clustered standard errors,p9: β1   Hedge Funds þ β2   Market Capþ β3   ROA þ β4   Book to Market þ β5   Nasdaq‐listing þ β6   Finance Firmþ β7   Percentage of Shares Held on Filing Dateþ β8   Call Option þ β9   Put Option ,1.0,1.0,0.0,p9: These fixed effects are used to capture any year- or industry-related common effects not specifically captured by the other explanatory variables ,0.0,0.0,1.0,0.0,0.357,95.0,2015.0,US,2012.5,"US2012,5",1.0,0.0,0.0,0.0,5.0,0.05,1.603192,129.2258288673141,0.05643885610506098,1.0
2.0,Rovnice,0.0,1.0,0.0,Krishnan et al,2016.0,"The second wave of hedge fund activism: The importance of reputation, clout, and expertise",1.0,Journal of Corporate Finance,0.01,,0.11,,,8.0,0.01,,0.11,,,not mentioned,,,1.0,1.0,9.090909090909092,0.0,0.0,-1.0,1.0,3.0,,0.0,-1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Schedule 13D filing,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"p16: Proxy Fights Initiated, Proxy fights Won, Lawsuits Initiated, Lawsuits campaigns Resulting in Board Seats, Number of Portfolio Companies in which Board Seats Held",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,"p9: CAR is either the 3-day value-weighted-market-adjusted abnormal announcement period stock return, CAR (−1, +1), or the 7-day return, CAR (−3, +3), or the 21-day period return, CAR (−10, +10),",9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,"p4: Top Return Hedge Funds, defined as the ones with average 21-day announcement period abnormal returns (over and above the CRSP value-weighted index) of at least 10% and with at least 3 interventions in rolling windows of past 3 years.",4,"p4: Top Return Hedge Funds, defined as the ones with average 21-day announcement period abnormal returns (over and above the CRSP value-weighted index) of at least 10% and with at least 3 interventions in rolling windows of past 3 years.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not mentioned,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,2014.0,,,2012.5,,481.0,1.0,0.0,"p3: Hedge Fund Solutions (HFS), Morningstar Document Research database to search for all 13D filings",US,1.0,69,Top return hedge funds,1.0,0.0,0.0,0.0,p9: simple eq with panel FE,1.0,p9: heteroskedasticity-consistent Hedge fund-clustered standard errors,p9: β1   Hedge Funds þ β2   Market Capþ β3   ROA þ β4   Book to Market þ β5   Nasdaq‐listing þ β6   Finance Firmþ β7   Percentage of Shares Held on Filing Dateþ β8   Call Option þ β9   Put Option ,1.0,1.0,0.0,p9: These fixed effects are used to capture any year- or industry-related common effects not specifically captured by the other explanatory variables ,0.0,0.0,1.0,0.0,0.357,95.0,2015.0,US,2012.5,"US2012,5",1.0,0.0,0.0,0.0,5.0,0.05,1.603192,129.2258288673141,0.05643885610506098,1.0
2.0,Rovnice,0.0,1.0,0.0,Krishnan et al,2016.0,"The second wave of hedge fund activism: The importance of reputation, clout, and expertise",1.0,Journal of Corporate Finance,0.02,,1.86,,,8.0,0.02,,1.86,,,not mentioned,,,1.0,2.0,1.075268817204301,0.0,0.0,-3.0,3.0,7.0,,0.0,-3.0,3.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Schedule 13D filing,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"p16: Proxy Fights Initiated, Proxy fights Won, Lawsuits Initiated, Lawsuits campaigns Resulting in Board Seats, Number of Portfolio Companies in which Board Seats Held",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,"p9: CAR is either the 3-day value-weighted-market-adjusted abnormal announcement period stock return, CAR (−1, +1), or the 7-day return, CAR (−3, +3), or the 21-day period return, CAR (−10, +10),",9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,"p4: Top Return Hedge Funds, defined as the ones with average 21-day announcement period abnormal returns (over and above the CRSP value-weighted index) of at least 10% and with at least 3 interventions in rolling windows of past 3 years.",4,"p4: Top Return Hedge Funds, defined as the ones with average 21-day announcement period abnormal returns (over and above the CRSP value-weighted index) of at least 10% and with at least 3 interventions in rolling windows of past 3 years.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not mentioned,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,2014.0,,,2012.5,,481.0,1.0,0.0,"p3: Hedge Fund Solutions (HFS), Morningstar Document Research database to search for all 13D filings",US,1.0,69,Top return hedge funds,1.0,0.0,0.0,0.0,p9: simple eq with panel FE,1.0,p9: heteroskedasticity-consistent Hedge fund-clustered standard errors,p9: β1   Hedge Funds þ β2   Market Capþ β3   ROA þ β4   Book to Market þ β5   Nasdaq‐listing þ β6   Finance Firmþ β7   Percentage of Shares Held on Filing Dateþ β8   Call Option þ β9   Put Option ,1.0,1.0,0.0,p9: These fixed effects are used to capture any year- or industry-related common effects not specifically captured by the other explanatory variables ,0.0,0.0,1.0,0.0,0.357,95.0,2015.0,US,2012.5,"US2012,5",1.0,0.0,0.0,0.0,5.0,0.05,1.603192,129.2258288673141,0.05643885610506098,1.0
2.0,Rovnice,0.0,1.0,0.0,Krishnan et al,2016.0,"The second wave of hedge fund activism: The importance of reputation, clout, and expertise",1.0,Journal of Corporate Finance,0.03,,1.93,,,8.0,0.03,,1.93,,,not mentioned,,,1.0,3.0,1.5544041450777202,0.0,0.0,-3.0,3.0,7.0,,0.0,-3.0,3.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Schedule 13D filing,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"p16: Proxy Fights Initiated, Proxy fights Won, Lawsuits Initiated, Lawsuits campaigns Resulting in Board Seats, Number of Portfolio Companies in which Board Seats Held",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,"p9: CAR is either the 3-day value-weighted-market-adjusted abnormal announcement period stock return, CAR (−1, +1), or the 7-day return, CAR (−3, +3), or the 21-day period return, CAR (−10, +10),",9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,"p4: Top Return Hedge Funds, defined as the ones with average 21-day announcement period abnormal returns (over and above the CRSP value-weighted index) of at least 10% and with at least 3 interventions in rolling windows of past 3 years.",4,"p4: Top Return Hedge Funds, defined as the ones with average 21-day announcement period abnormal returns (over and above the CRSP value-weighted index) of at least 10% and with at least 3 interventions in rolling windows of past 3 years.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not mentioned,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,2014.0,,,2012.5,,481.0,1.0,0.0,"p3: Hedge Fund Solutions (HFS), Morningstar Document Research database to search for all 13D filings",US,1.0,69,Top return hedge funds,1.0,0.0,0.0,0.0,p9: simple eq with panel FE,1.0,p9: heteroskedasticity-consistent Hedge fund-clustered standard errors,p9: β1   Hedge Funds þ β2   Market Capþ β3   ROA þ β4   Book to Market þ β5   Nasdaq‐listing þ β6   Finance Firmþ β7   Percentage of Shares Held on Filing Dateþ β8   Call Option þ β9   Put Option ,1.0,1.0,0.0,p9: These fixed effects are used to capture any year- or industry-related common effects not specifically captured by the other explanatory variables ,0.0,0.0,1.0,0.0,0.357,95.0,2015.0,US,2012.5,"US2012,5",1.0,0.0,0.0,0.0,5.0,0.05,1.603192,129.2258288673141,0.05643885610506098,1.0
2.0,Rovnice,0.0,1.0,0.0,Krishnan et al,2016.0,"The second wave of hedge fund activism: The importance of reputation, clout, and expertise",1.0,Journal of Corporate Finance,0.04,,1.94,,,8.0,0.04,,1.94,,,not mentioned,,,1.0,4.0,2.061855670103093,0.0,0.0,-10.0,10.0,21.0,,0.0,-10.0,10.0,1.0,10.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Schedule 13D filing,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"p16: Proxy Fights Initiated, Proxy fights Won, Lawsuits Initiated, Lawsuits campaigns Resulting in Board Seats, Number of Portfolio Companies in which Board Seats Held",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,"p9: CAR is either the 3-day value-weighted-market-adjusted abnormal announcement period stock return, CAR (−1, +1), or the 7-day return, CAR (−3, +3), or the 21-day period return, CAR (−10, +10),",9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,"p4: Top Return Hedge Funds, defined as the ones with average 21-day announcement period abnormal returns (over and above the CRSP value-weighted index) of at least 10% and with at least 3 interventions in rolling windows of past 3 years.",4,"p4: Top Return Hedge Funds, defined as the ones with average 21-day announcement period abnormal returns (over and above the CRSP value-weighted index) of at least 10% and with at least 3 interventions in rolling windows of past 3 years.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not mentioned,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,2014.0,,,2012.5,,481.0,1.0,0.0,"p3: Hedge Fund Solutions (HFS), Morningstar Document Research database to search for all 13D filings",US,1.0,69,Top return hedge funds,1.0,0.0,0.0,0.0,p9: simple eq with panel FE,1.0,p9: heteroskedasticity-consistent Hedge fund-clustered standard errors,p9: β1   Hedge Funds þ β2   Market Capþ β3   ROA þ β4   Book to Market þ β5   Nasdaq‐listing þ β6   Finance Firmþ β7   Percentage of Shares Held on Filing Dateþ β8   Call Option þ β9   Put Option ,1.0,1.0,0.0,p9: These fixed effects are used to capture any year- or industry-related common effects not specifically captured by the other explanatory variables ,0.0,0.0,1.0,0.0,0.357,95.0,2015.0,US,2012.5,"US2012,5",1.0,0.0,0.0,0.0,5.0,0.05,1.603192,129.2258288673141,0.05643885610506098,1.0
2.0,Rovnice,0.0,1.0,0.0,Krishnan et al,2016.0,"The second wave of hedge fund activism: The importance of reputation, clout, and expertise",1.0,Journal of Corporate Finance,0.05,,2.16,,,8.0,0.05,,2.16,,,not mentioned,,,1.0,5.0,2.314814814814815,0.0,0.0,-10.0,10.0,21.0,,0.0,-10.0,10.0,1.0,10.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Schedule 13D filing,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"p16: Proxy Fights Initiated, Proxy fights Won, Lawsuits Initiated, Lawsuits campaigns Resulting in Board Seats, Number of Portfolio Companies in which Board Seats Held",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,"p9: CAR is either the 3-day value-weighted-market-adjusted abnormal announcement period stock return, CAR (−1, +1), or the 7-day return, CAR (−3, +3), or the 21-day period return, CAR (−10, +10),",9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,"p4: Top Return Hedge Funds, defined as the ones with average 21-day announcement period abnormal returns (over and above the CRSP value-weighted index) of at least 10% and with at least 3 interventions in rolling windows of past 3 years.",4,"p4: Top Return Hedge Funds, defined as the ones with average 21-day announcement period abnormal returns (over and above the CRSP value-weighted index) of at least 10% and with at least 3 interventions in rolling windows of past 3 years.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not mentioned,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,2014.0,,,2012.5,,481.0,1.0,0.0,"p3: Hedge Fund Solutions (HFS), Morningstar Document Research database to search for all 13D filings",US,1.0,69,Top return hedge funds,1.0,0.0,0.0,0.0,p9: simple eq with panel FE,1.0,p9: heteroskedasticity-consistent Hedge fund-clustered standard errors,p9: β1   Hedge Funds þ β2   Market Capþ β3   ROA þ β4   Book to Market þ β5   Nasdaq‐listing þ β6   Finance Firmþ β7   Percentage of Shares Held on Filing Dateþ β8   Call Option þ β9   Put Option ,1.0,1.0,0.0,p9: These fixed effects are used to capture any year- or industry-related common effects not specifically captured by the other explanatory variables ,0.0,0.0,1.0,0.0,0.357,95.0,2015.0,US,2012.5,"US2012,5",1.0,0.0,0.0,0.0,5.0,0.05,1.603192,129.2258288673141,0.05643885610506098,1.0
2.0,Rovnice,0.0,1.0,0.0,Krishnan et al,2016.0,"The second wave of hedge fund activism: The importance of reputation, clout, and expertise",1.0,Journal of Corporate Finance,0.03,,2.37,,,8.0,0.03,,2.37,,,not mentioned,,,1.0,3.0,1.2658227848101264,0.0,0.0,-1.0,1.0,3.0,,0.0,-1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Schedule 13D filing,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"p16: Proxy Fights Initiated, Proxy fights Won, Lawsuits Initiated, Lawsuits campaigns Resulting in Board Seats, Number of Portfolio Companies in which Board Seats Held",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,"p9: CAR is either the 3-day value-weighted-market-adjusted abnormal announcement period stock return, CAR (−1, +1), or the 7-day return, CAR (−3, +3), or the 21-day period return, CAR (−10, +10),",9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,"p4: Top Investor Hedge Funds, defined as the ones that are in the top 10 league table of aggregate dollar investments during the most recent previous 3-year period.",4,"p4: Top Investor Hedge Funds, defined as the ones that are in the top 10 league table of aggregate dollar investments during the most recent previous 3-year period.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not mentioned,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,2014.0,,,2012.5,,481.0,1.0,0.0,"p3: Hedge Fund Solutions (HFS), Morningstar Document Research database to search for all 13D filings",US,1.0,54,Top investor hedge funds,1.0,0.0,0.0,0.0,p9: simple eq with panel FE,1.0,p9: heteroskedasticity-consistent Hedge fund-clustered standard errors,p9: β1   Hedge Funds þ β2   Market Capþ β3   ROA þ β4   Book to Market þ β5   Nasdaq‐listing þ β6   Finance Firmþ β7   Percentage of Shares Held on Filing Dateþ β8   Call Option þ β9   Put Option ,1.0,1.0,0.0,p9: These fixed effects are used to capture any year- or industry-related common effects not specifically captured by the other explanatory variables ,0.0,0.0,1.0,0.0,0.357,95.0,2015.0,US,2012.5,"US2012,5",1.0,0.0,0.0,0.0,5.0,0.05,1.603192,129.2258288673141,0.05643885610506098,1.0
2.0,Rovnice,0.0,1.0,0.0,Krishnan et al,2016.0,"The second wave of hedge fund activism: The importance of reputation, clout, and expertise",1.0,Journal of Corporate Finance,0.02,,2.07,,,8.0,0.02,,2.07,,,not mentioned,,,1.0,2.0,0.9661835748792271,0.0,0.0,-1.0,1.0,3.0,,0.0,-1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Schedule 13D filing,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"p16: Proxy Fights Initiated, Proxy fights Won, Lawsuits Initiated, Lawsuits campaigns Resulting in Board Seats, Number of Portfolio Companies in which Board Seats Held",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,"p9: CAR is either the 3-day value-weighted-market-adjusted abnormal announcement period stock return, CAR (−1, +1), or the 7-day return, CAR (−3, +3), or the 21-day period return, CAR (−10, +10),",9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,"p4: Top Investor Hedge Funds, defined as the ones that are in the top 10 league table of aggregate dollar investments during the most recent previous 3-year period.",4,"p4: Top Investor Hedge Funds, defined as the ones that are in the top 10 league table of aggregate dollar investments during the most recent previous 3-year period.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not mentioned,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,2014.0,,,2012.5,,481.0,1.0,0.0,"p3: Hedge Fund Solutions (HFS), Morningstar Document Research database to search for all 13D filings",US,1.0,54,Top investor hedge funds,1.0,0.0,0.0,0.0,p9: simple eq with panel FE,1.0,p9: heteroskedasticity-consistent Hedge fund-clustered standard errors,p9: β1   Hedge Funds þ β2   Market Capþ β3   ROA þ β4   Book to Market þ β5   Nasdaq‐listing þ β6   Finance Firmþ β7   Percentage of Shares Held on Filing Dateþ β8   Call Option þ β9   Put Option ,1.0,1.0,0.0,p9: These fixed effects are used to capture any year- or industry-related common effects not specifically captured by the other explanatory variables ,0.0,0.0,1.0,0.0,0.357,95.0,2015.0,US,2012.5,"US2012,5",1.0,0.0,0.0,0.0,5.0,0.05,1.603192,129.2258288673141,0.05643885610506098,1.0
2.0,Rovnice,0.0,1.0,0.0,Krishnan et al,2016.0,"The second wave of hedge fund activism: The importance of reputation, clout, and expertise",1.0,Journal of Corporate Finance,0.05,,3.15,,,8.0,0.05,,3.15,,,not mentioned,,,1.0,5.0,1.5873015873015874,0.0,0.0,-3.0,3.0,7.0,,0.0,-3.0,3.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Schedule 13D filing,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"p16: Proxy Fights Initiated, Proxy fights Won, Lawsuits Initiated, Lawsuits campaigns Resulting in Board Seats, Number of Portfolio Companies in which Board Seats Held",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,"p9: CAR is either the 3-day value-weighted-market-adjusted abnormal announcement period stock return, CAR (−1, +1), or the 7-day return, CAR (−3, +3), or the 21-day period return, CAR (−10, +10),",9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,"p4: Top Investor Hedge Funds, defined as the ones that are in the top 10 league table of aggregate dollar investments during the most recent previous 3-year period.",4,"p4: Top Investor Hedge Funds, defined as the ones that are in the top 10 league table of aggregate dollar investments during the most recent previous 3-year period.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not mentioned,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,2014.0,,,2012.5,,481.0,1.0,0.0,"p3: Hedge Fund Solutions (HFS), Morningstar Document Research database to search for all 13D filings",US,1.0,54,Top investor hedge funds,1.0,0.0,0.0,0.0,p9: simple eq with panel FE,1.0,p9: heteroskedasticity-consistent Hedge fund-clustered standard errors,p9: β1   Hedge Funds þ β2   Market Capþ β3   ROA þ β4   Book to Market þ β5   Nasdaq‐listing þ β6   Finance Firmþ β7   Percentage of Shares Held on Filing Dateþ β8   Call Option þ β9   Put Option ,1.0,1.0,0.0,p9: These fixed effects are used to capture any year- or industry-related common effects not specifically captured by the other explanatory variables ,0.0,0.0,1.0,0.0,0.357,95.0,2015.0,US,2012.5,"US2012,5",1.0,0.0,0.0,0.0,5.0,0.05,1.603192,129.2258288673141,0.05643885610506098,1.0
2.0,Rovnice,0.0,1.0,0.0,Krishnan et al,2016.0,"The second wave of hedge fund activism: The importance of reputation, clout, and expertise",1.0,Journal of Corporate Finance,0.04,,2.89,,,8.0,0.04,,2.89,,,not mentioned,,,1.0,4.0,1.3840830449826989,0.0,0.0,-3.0,3.0,7.0,,0.0,-3.0,3.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Schedule 13D filing,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"p16: Proxy Fights Initiated, Proxy fights Won, Lawsuits Initiated, Lawsuits campaigns Resulting in Board Seats, Number of Portfolio Companies in which Board Seats Held",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,"p9: CAR is either the 3-day value-weighted-market-adjusted abnormal announcement period stock return, CAR (−1, +1), or the 7-day return, CAR (−3, +3), or the 21-day period return, CAR (−10, +10),",9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,"p4: Top Investor Hedge Funds, defined as the ones that are in the top 10 league table of aggregate dollar investments during the most recent previous 3-year period.",4,"p4: Top Investor Hedge Funds, defined as the ones that are in the top 10 league table of aggregate dollar investments during the most recent previous 3-year period.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not mentioned,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,2014.0,,,2012.5,,481.0,1.0,0.0,"p3: Hedge Fund Solutions (HFS), Morningstar Document Research database to search for all 13D filings",US,1.0,54,Top investor hedge funds,1.0,0.0,0.0,0.0,p9: simple eq with panel FE,1.0,p9: heteroskedasticity-consistent Hedge fund-clustered standard errors,p9: β1   Hedge Funds þ β2   Market Capþ β3   ROA þ β4   Book to Market þ β5   Nasdaq‐listing þ β6   Finance Firmþ β7   Percentage of Shares Held on Filing Dateþ β8   Call Option þ β9   Put Option ,1.0,1.0,0.0,p9: These fixed effects are used to capture any year- or industry-related common effects not specifically captured by the other explanatory variables ,0.0,0.0,1.0,0.0,0.357,95.0,2015.0,US,2012.5,"US2012,5",1.0,0.0,0.0,0.0,5.0,0.05,1.603192,129.2258288673141,0.05643885610506098,1.0
